Asset Number,Device Status,Device Type,Manufacturer,Model Number,Model Name,Operating System,Serial Number,Device Procurement,Start Date,End Date,Additional Information,Assigned User's ID,Assigned User's Email,Assigned Date,Unassigned Date,TextCustomField,NumberCustomField,DateCustomFiled,PriceCustomFiled
T6J6IIEiPW,In-use,laptop,dell,AGf5m8HxDO,dell-model,windows,HvhpZtNCWf,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,IgDciTifOh,10,2024-06-25,10
OaYw1jhjsx,In-use,laptop,dell,uqTdbkDntd,dell-model,windows,93GiiFKsgF,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,ARRexBf9Mi,10,2024-06-25,10
xgj5gYL21J,In-use,laptop,dell,baQs4qZHjf,dell-model,windows,foY7Xp3O0Q,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,gGnK8S4Zn3,10,2024-06-25,10
VnMkQlJIRD,In-use,laptop,dell,vvudqIfN9j,dell-model,windows,NYKprf9cej,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,i3dA7Kmx30,10,2024-06-25,10
EeQWGYUAV6,In-use,laptop,dell,iu2FfDGBPt,dell-model,windows,2PIy5gZaqc,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,Vtl4uSQBoL,10,2024-06-25,10
wM8DoZAyT9,In-use,laptop,dell,USWbTk4oGD,dell-model,windows,DLIGFYv7rR,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,KaAGlnu9JE,10,2024-06-25,10
z3PbeyuXlM,In-use,laptop,dell,692wfXcmMw,dell-model,windows,FTnndWIxjI,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,sNG7v0Xnkn,10,2024-06-25,10
NqsteGnchv,In-use,laptop,dell,mDTUMHTOPA,dell-model,windows,VBu0o0qhcp,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,eq9oenIX7u,10,2024-06-25,10
0PTCfoVXBg,In-use,laptop,dell,sdyL5ls6rB,dell-model,windows,ghmK2HfKQG,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,pA4ag8KGuR,10,2024-06-25,10
2pdQVQv5MV,In-use,laptop,dell,oNv6facMgg,dell-model,windows,Mgh4YqJxTS,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,K9PC9oUD80,10,2024-06-25,10
WPwncr4uaF,In-use,laptop,dell,Qeo6qAcCSH,dell-model,windows,NQAUTrR7hS,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,ZsxCjGJd18,10,2024-06-25,10
X4pCRKco1J,In-use,laptop,dell,IXeV1g8l7m,dell-model,windows,1hijlgU5OT,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,AGaEUmdQ48,10,2024-06-25,10
dDzziK2YLP,In-use,laptop,dell,exJcKV6Cyx,dell-model,windows,vqx7yegGx3,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,yWjHqiIeRO,10,2024-06-25,10
nC9PMfuPkK,In-use,laptop,dell,nBGi4SYtIs,dell-model,windows,uaXW1H1YsF,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,f3FsimHqPY,10,2024-06-25,10
bWOI6IwPXx,In-use,laptop,dell,5uqn1yEUCm,dell-model,windows,iECQB5whPJ,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,DYQLIZitOQ,10,2024-06-25,10
oi5DMMrHQG,In-use,laptop,dell,19fa4ViGLT,dell-model,windows,C5i7VSBihS,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,9rHBYM9Ese,10,2024-06-25,10
OTfZHhM9sx,In-use,laptop,dell,yjvl86eUS7,dell-model,windows,KSwDJvXjRR,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,LcYCCp8x0d,10,2024-06-25,10
jERxHv8Weq,In-use,laptop,dell,744nVBbAye,dell-model,windows,UJarHIwItn,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,YClR58fncb,10,2024-06-25,10
R76oYgj6ZT,In-use,laptop,dell,dBZ8WE0URA,dell-model,windows,M6chMNhB4J,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,JbTplFKkLa,10,2024-06-25,10
CRclXwQKgi,In-use,laptop,dell,YuY7CjgNFk,dell-model,windows,ffkvdH1k6U,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,jvNp45ULpN,10,2024-06-25,10
r0EcXUmLBY,In-use,laptop,dell,owmmsy3YEa,dell-model,windows,inWN3eb6io,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,BVUfedDARo,10,2024-06-25,10
FDdosen7Vu,In-use,laptop,dell,ke9iTNdqPJ,dell-model,windows,xEBfzywte9,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,1xoemvQeYg,10,2024-06-25,10
FTztWELoJL,In-use,laptop,dell,Q1GJRjruzZ,dell-model,windows,5Ah6BBlWMW,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,NsyE6RmLGZ,10,2024-06-25,10
3AjF4fNZbP,In-use,laptop,dell,ZzMmgYLDrM,dell-model,windows,7D1yPAKqYL,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,in1GNjserY,10,2024-06-25,10
WyvlbxYLlS,In-use,laptop,dell,bf9FzvKicg,dell-model,windows,5fPcaOb4Vy,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,fKJcpAhZZp,10,2024-06-25,10
qGJBghzEF9,In-use,laptop,dell,HvIHkhGeYH,dell-model,windows,sbX4OribfF,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,WgTX8zXP3M,10,2024-06-25,10
1WCTCnfpO8,In-use,laptop,dell,kfvcmWt0Oy,dell-model,windows,iSIS9SVrOf,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,DKsydLUTv5,10,2024-06-25,10
3OcHaC9lFe,In-use,laptop,dell,ppZK14Y0dJ,dell-model,windows,sluCw6tjXd,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,VJY9mW3iny,10,2024-06-25,10
LUmPix54va,In-use,laptop,dell,omv9KSNrR2,dell-model,windows,skecrAtubP,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,YZdNCbWcaP,10,2024-06-25,10
sqNpENbq9B,In-use,laptop,dell,gaIcvzH9t4,dell-model,windows,jJmIhO9xu8,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,MzdYffd8jy,10,2024-06-25,10
OTSElL77u0,In-use,laptop,dell,C4bcBlJgX5,dell-model,windows,GabkpUpZDx,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,wxg8AV9IPl,10,2024-06-25,10
yIqEI2nalI,In-use,laptop,dell,USDUTRm44M,dell-model,windows,XOY9fyCe0s,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,6RWzIzDzNt,10,2024-06-25,10
tSHeGHIJDj,In-use,laptop,dell,46znGG16hF,dell-model,windows,2RQQLbwMTx,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,HHhHvTUxWU,10,2024-06-25,10
uAgLeblFhz,In-use,laptop,dell,Kqth90d1GI,dell-model,windows,ECk5b5zyU8,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,nIVNdu0qcr,10,2024-06-25,10
TYH4WwIpi8,In-use,laptop,dell,a56Nlo1X4j,dell-model,windows,VydkKoY9V3,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,kSZ64bVJ74,10,2024-06-25,10
QIKiK4AxXa,In-use,laptop,dell,2AkuOxrrGD,dell-model,windows,7UMJYlLLOQ,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,zHvNsGYWRY,10,2024-06-25,10
F1RC01f9Ik,In-use,laptop,dell,Q1vKKy3OBM,dell-model,windows,vXkS4iplTf,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,aFKl5zAFQ3,10,2024-06-25,10
ASdUVN1skX,In-use,laptop,dell,mZtGHWRTyL,dell-model,windows,Ck54NdOTXA,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,5jYNFKeCkb,10,2024-06-25,10
ooDxoD3T5p,In-use,laptop,dell,OE3pkyH4pA,dell-model,windows,OYA2qWfnMM,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,35QUTpQdFm,10,2024-06-25,10
Tyt9uuonxt,In-use,laptop,dell,VMiH904lGL,dell-model,windows,yA9934X22X,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,HEcFfl9xnJ,10,2024-06-25,10
K2owwIHmYy,In-use,laptop,dell,OAQwKrz1yZ,dell-model,windows,0aS6R3w52M,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,0qvhRIOptu,10,2024-06-25,10
cDsW71OXcC,In-use,laptop,dell,RXS4YFjcQX,dell-model,windows,0Zindetv3U,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,hsXUxoAngz,10,2024-06-25,10
q3ws8pbnbQ,In-use,laptop,dell,xsO0OR0OyS,dell-model,windows,9pZHVhcU3G,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,Nl085u2FjL,10,2024-06-25,10
FUYN3bBUoC,In-use,laptop,dell,0qgqQAMUcE,dell-model,windows,bc0of5RE8l,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,wHIzBsa3ZK,10,2024-06-25,10
enQAm4Tmzb,In-use,laptop,dell,YWyhvCnGzs,dell-model,windows,QiocV8rbP1,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,PbBlb3uIV6,10,2024-06-25,10
kgKFXfUlhX,In-use,laptop,dell,H7kmQICGY7,dell-model,windows,NixAR0sHzI,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,ZMkU4xCz52,10,2024-06-25,10
RVxpe3YLds,In-use,laptop,dell,7azz6T6Jte,dell-model,windows,5TZzo4IW5W,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,FdWc5XDbrX,10,2024-06-25,10
pvH4Xf0KS1,In-use,laptop,dell,FiDrgHTbTP,dell-model,windows,ltuLuWxcm3,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,BxBsAAf43V,10,2024-06-25,10
nVE5q8i8xA,In-use,laptop,dell,Lu5QKSKT8o,dell-model,windows,cse7lm8XI6,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,abcbwWL8Ds,10,2024-06-25,10
6j4dsPWg4I,In-use,laptop,dell,hYGimjN9CO,dell-model,windows,cNjemg70f0,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,pUJCbnQikk,10,2024-06-25,10
7SvHC2Jp0j,In-use,laptop,dell,t1hpMYTk3R,dell-model,windows,LfXww1Tdbd,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,0EivoE5RG4,10,2024-06-25,10
obl33eYi8j,In-use,laptop,dell,Y2keqhbknR,dell-model,windows,Hrk7WThSLR,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,j5mvmnR2Ps,10,2024-06-25,10
GxRkaVSA9z,In-use,laptop,dell,KtyrYo92zc,dell-model,windows,HBNOV7KKjP,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,89Wb0PCg4T,10,2024-06-25,10
UgenfF4tR1,In-use,laptop,dell,pfYFXlF9M0,dell-model,windows,D8NfLRgjL2,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,Br677cHBLe,10,2024-06-25,10
BwOCSyQTwh,In-use,laptop,dell,wy2LTVU4iX,dell-model,windows,Fhu77Ak8b2,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,ZjBuDXaFbc,10,2024-06-25,10
4r0txpzAie,In-use,laptop,dell,tjaWDA7LGO,dell-model,windows,QAbBxiYkJu,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,8RF9ND3mLx,10,2024-06-25,10
amsqDDPHBC,In-use,laptop,dell,S2Zv5vPYtv,dell-model,windows,8fl1qzSIEl,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,LnDRWBlGBI,10,2024-06-25,10
saPl1qxZRR,In-use,laptop,dell,mhpvMmxk5k,dell-model,windows,YoQ78NbYjH,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,NHdYJrYk6X,10,2024-06-25,10
1N0aSTgNdh,In-use,laptop,dell,qkA6GOzZpp,dell-model,windows,yrsUgJLKzY,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,Pm8NFT2x1R,10,2024-06-25,10
QMluleXWj8,In-use,laptop,dell,ujxMGVKEsD,dell-model,windows,NIXGCiRXXH,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,IIuQ6eLita,10,2024-06-25,10
5ClUEFSVkK,In-use,laptop,dell,IYJvv1Ehvi,dell-model,windows,9knXQcASF5,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,CK8quiyZLl,10,2024-06-25,10
UZghOwuRcK,In-use,laptop,dell,EGUi55pOyn,dell-model,windows,kmw4e3awh9,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,uGss3LHb3F,10,2024-06-25,10
PszhpEbP2B,In-use,laptop,dell,Sl3drRuiMS,dell-model,windows,yJUfH1rxqO,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,qoUVdbttTL,10,2024-06-25,10
JadMh08677,In-use,laptop,dell,dirYuqsSB0,dell-model,windows,2dYBGzSHWa,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,BGqeVyzvZ7,10,2024-06-25,10
5yLgT5ODZC,In-use,laptop,dell,LMt925dk8j,dell-model,windows,TCDo3R2HiY,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,nJmatFZBmH,10,2024-06-25,10
k0NiAAkBg1,In-use,laptop,dell,JldERUEy9W,dell-model,windows,Jp0AAmCbMT,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,2w5Sl1cs9w,10,2024-06-25,10
D5DZ0O1RFw,In-use,laptop,dell,luZy7EKO5m,dell-model,windows,8hzH4gJMnv,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,vp0K1GZpvD,10,2024-06-25,10
e20K65m9Md,In-use,laptop,dell,HpZ5pfeCkT,dell-model,windows,PohVAVkpFq,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,UVn0MQLRZD,10,2024-06-25,10
MBZdWiAHFl,In-use,laptop,dell,ENrMfZXopT,dell-model,windows,9CJL4osBjX,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,yZxhJ6ceF4,10,2024-06-25,10
cCABXoPcCh,In-use,laptop,dell,w5bdribUeU,dell-model,windows,MTzS1giRmQ,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,YE0NsxZpFY,10,2024-06-25,10
XlLujAthb2,In-use,laptop,dell,dhrfqiP7PS,dell-model,windows,9oXF5V19Pn,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,6WjROe7H0r,10,2024-06-25,10
aWVGgp1HZM,In-use,laptop,dell,mX2h0CAV0Y,dell-model,windows,oy1lkAGniD,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,gAsWwPgJ0U,10,2024-06-25,10
63mVUoSLM1,In-use,laptop,dell,0conwL02TX,dell-model,windows,fgbV0zuwUr,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,mH6vUPTyDn,10,2024-06-25,10
bgs36LWuaE,In-use,laptop,dell,MNq5CEWwQB,dell-model,windows,HgtiNfEcrf,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,C4csCUJ8Jo,10,2024-06-25,10
sSibXbzo17,In-use,laptop,dell,oCKrfCDOCL,dell-model,windows,QSKPsJInCQ,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,LSzYXyGXRB,10,2024-06-25,10
WhjIsaP3CZ,In-use,laptop,dell,An3fmVL29U,dell-model,windows,ZgSpUwirzc,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,h3YCwpCDFn,10,2024-06-25,10
hGFpXsTJpM,In-use,laptop,dell,WQ6K5RxXme,dell-model,windows,QYjaKbeQ3n,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,dWzzSQ36MK,10,2024-06-25,10
31svACureY,In-use,laptop,dell,RxGXLtgYwP,dell-model,windows,GFxcBV4Xhj,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,RwSZZoDS7E,10,2024-06-25,10
wHXIpBTr3l,In-use,laptop,dell,t6KYzL9tQS,dell-model,windows,AmropU4WFG,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,E8WkbpSVmv,10,2024-06-25,10
UH9M06OIxU,In-use,laptop,dell,YBDMbWro0Z,dell-model,windows,yr2Xf2GvSE,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,DSUmsOuvRf,10,2024-06-25,10
2NjTu6jCQY,In-use,laptop,dell,Xdk59Jh5Es,dell-model,windows,OzVpfCGVbu,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,E9wU4fHVCY,10,2024-06-25,10
KxApTzJeZ2,In-use,laptop,dell,xFWzJXRyfu,dell-model,windows,FxQcTRZd1J,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,K0uKORBHrb,10,2024-06-25,10
vVf4TckvzH,In-use,laptop,dell,riU6JgT0Kn,dell-model,windows,fCmSQYaVn4,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,7FSFaNiEg4,10,2024-06-25,10
xMqC3JGZFZ,In-use,laptop,dell,Km65RxDwN8,dell-model,windows,Govd2yxy4h,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,uWTcCe0jMm,10,2024-06-25,10
lSTajXJMG5,In-use,laptop,dell,VsL2WEg0g2,dell-model,windows,jfhxYhvfQJ,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,3yOhyxXEGp,10,2024-06-25,10
IkAxw0soFA,In-use,laptop,dell,kdo1oyhxdZ,dell-model,windows,njI748nu6l,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,yHtiGebE0p,10,2024-06-25,10
pWfTvHvDjJ,In-use,laptop,dell,I5IWTVfK5J,dell-model,windows,URMKX3eJDo,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,UDKuBYD5Fm,10,2024-06-25,10
OUccV7Cw3E,In-use,laptop,dell,Pe01sH4YWI,dell-model,windows,7wm94htiJ1,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,L8xqRu8MKK,10,2024-06-25,10
RegmPf5t5Q,In-use,laptop,dell,ZuKRN6itqg,dell-model,windows,3gKH5Lfo65,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,ww8kj5d0Qa,10,2024-06-25,10
KM9pLQpImi,In-use,laptop,dell,P4YyEBaNt5,dell-model,windows,9xozYoMLhB,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,TCj7IE2NhM,10,2024-06-25,10
mqj1fKN2ai,In-use,laptop,dell,G53buIEN1S,dell-model,windows,ORUF9ulkgE,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,I4cMuIHEEz,10,2024-06-25,10
tGX8HEt6F0,In-use,laptop,dell,rc22Ic4wMC,dell-model,windows,cr7JgqkZkB,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,9HbiVWWlRR,10,2024-06-25,10
K4mMa98xlY,In-use,laptop,dell,ZWeGAhL0Hi,dell-model,windows,vExBvEOWPA,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,R1GjqKiFWs,10,2024-06-25,10
BYjg1tquZG,In-use,laptop,dell,FtXOUQicS5,dell-model,windows,NCI6detCoQ,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,bUJIKOpium,10,2024-06-25,10
cQVGDL8HVH,In-use,laptop,dell,tfiTuxDN8q,dell-model,windows,2mRlaFbNlB,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,ZYszAlmfRu,10,2024-06-25,10
A1xKSq2Y4z,In-use,laptop,dell,YmmdvuPXtj,dell-model,windows,ONUpUeDMMm,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,QyuJN7lKza,10,2024-06-25,10
h9kzQswe3N,In-use,laptop,dell,9gXxk077DZ,dell-model,windows,gnIK696fOd,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,wp1TedFR7F,10,2024-06-25,10
p0CpwJTrgy,In-use,laptop,dell,sQEpo7yxSy,dell-model,windows,BsTif0Vm5X,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,47NovEy8MP,10,2024-06-25,10
sc9VhwP9el,In-use,laptop,dell,UWcP6HUQyU,dell-model,windows,KJVXarAkq1,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,iVvfeAmB3A,10,2024-06-25,10
VEzXbcSat8,In-use,laptop,dell,Bx3Esa28k1,dell-model,windows,WBLbWqIc6S,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,Zouh6kqA40,10,2024-06-25,10
8Jn66nwkuC,In-use,laptop,dell,2p8gOcO9du,dell-model,windows,zDR8blp1cB,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,6eJBdMitJV,10,2024-06-25,10
UaZhU6YKZN,In-use,laptop,dell,Ru6cojK11X,dell-model,windows,djdhpCKadd,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,zyCxzzU1Pw,10,2024-06-25,10
DlwTQ2WcwU,In-use,laptop,dell,We97ZlNEcI,dell-model,windows,7yvxoTkGjj,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,QNvmu6BFSt,10,2024-06-25,10
FgeEKgua34,In-use,laptop,dell,kqWBdrG0Ne,dell-model,windows,mX6pho6vNE,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,CwAtOa2VvY,10,2024-06-25,10
JRzUEXmJEd,In-use,laptop,dell,m4SlsOwaaC,dell-model,windows,J7ccC0J1BX,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,hpjT6BAfGp,10,2024-06-25,10
Nwa3Qv3nVY,In-use,laptop,dell,W2eKk9qKdB,dell-model,windows,7JlfEukd3Q,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,oDowgesCYl,10,2024-06-25,10
fQY6iRCwww,In-use,laptop,dell,gCSQzorXRn,dell-model,windows,WfrMplDJis,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,gD6b1O3bJP,10,2024-06-25,10
yroGYFkPLF,In-use,laptop,dell,Gut7AYfsBq,dell-model,windows,5qrDMJQSy5,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,DR3Qvqh4X2,10,2024-06-25,10
JyqwPy2oHk,In-use,laptop,dell,5HnxKZLNUT,dell-model,windows,4vBt595y4z,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,E6bPCzq5k5,10,2024-06-25,10
DA8AXrFaiw,In-use,laptop,dell,SdnZ5RKrbc,dell-model,windows,1mUWe6pXpj,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,QW9gAoLiZT,10,2024-06-25,10
OUgWnJNrae,In-use,laptop,dell,W7iXHbq7W1,dell-model,windows,9sNnEGtZdZ,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,ro28TkxY5z,10,2024-06-25,10
OBjVHh4WjV,In-use,laptop,dell,wDXQTKJECV,dell-model,windows,YVZe5UsdQP,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,oUpbmhGSAV,10,2024-06-25,10
vevBrwh42z,In-use,laptop,dell,ki2jMsVqnA,dell-model,windows,pYGMJpGT9y,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,3Y7dGUGb7s,10,2024-06-25,10
akCHOtuh4Y,In-use,laptop,dell,iLqSaIZttM,dell-model,windows,dZdODZZ3NU,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,YERedj0nWt,10,2024-06-25,10
mKUVBCAMoA,In-use,laptop,dell,RoQ82Bzgjd,dell-model,windows,WtI9RTU5SB,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,fb4V5xiyPD,10,2024-06-25,10
5ZI37RsWc2,In-use,laptop,dell,yxGFd64iFg,dell-model,windows,WCpcZLe9Fb,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,CnUTjHfp3V,10,2024-06-25,10
k10gm5oT2V,In-use,laptop,dell,whI0sWn3et,dell-model,windows,CguMliHYfF,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,wezpeof28H,10,2024-06-25,10
64djc6ul3V,In-use,laptop,dell,A3df0WWWsC,dell-model,windows,ysxGgynj1B,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,emQbZKMisP,10,2024-06-25,10
XDQerNcv5z,In-use,laptop,dell,PgnplkTrpP,dell-model,windows,oR4XItpnSr,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,2HMHAbiqPo,10,2024-06-25,10
J1vDwb32dy,In-use,laptop,dell,phh2W1VI9Y,dell-model,windows,1kGZlDjGqu,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,My5ngdn8sY,10,2024-06-25,10
SikBNoCskj,In-use,laptop,dell,b7R03dnbk4,dell-model,windows,PTb1uhbMaH,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,7t347DjvaP,10,2024-06-25,10
oQCvrgu6Sd,In-use,laptop,dell,jgFNLgongK,dell-model,windows,yvUhPQWItZ,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,23echHCYFg,10,2024-06-25,10
1JrzkVdYF5,In-use,laptop,dell,tT4on8X9uX,dell-model,windows,VxzRg46yI4,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,2Jm7HswdcD,10,2024-06-25,10
J2dzsQFdJF,In-use,laptop,dell,k3wAu0NOO2,dell-model,windows,EfBFYD1AGP,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,w6OUGgpIoG,10,2024-06-25,10
zgJSk3Q9i6,In-use,laptop,dell,cZ3hgk3Aou,dell-model,windows,aaPmVe1XMw,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,RUCaHP9c7y,10,2024-06-25,10
t8hrIT17Ut,In-use,laptop,dell,TxKQ7bBeF8,dell-model,windows,D1prCxpuyQ,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,DwxBExJMwN,10,2024-06-25,10
RU78Nn57VF,In-use,laptop,dell,itkg55Cngb,dell-model,windows,YDu2FQUBE3,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,xGrCKnvtrT,10,2024-06-25,10
5DdIdV2lzQ,In-use,laptop,dell,YkH5jS9Xun,dell-model,windows,nUxVlIEaBY,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,SlS76L8eTa,10,2024-06-25,10
hFW1gbOnGN,In-use,laptop,dell,rU4jQrLBbh,dell-model,windows,Jvg18QHYVN,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,eniuIWbSPn,10,2024-06-25,10
