Asset Number,Device Status,Device Type,Manufacturer,Model Number,Model Name,Operating System,Serial Number,Device Procurement,Start Date,End Date,Additional Information,Assigned User's ID,Assigned User's Email,Assigned Date,Unassigned Date,TextCustomField,NumberCustomField,DateCustomFiled,PriceCustomFiled
f9g7Wg7Aar,In-use,laptop,dell,B4PwTdUeVU,dell-model,windows,dOGi1uxnD6,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,M2patIcPZn,10,2024-06-25,10
ewoLIrUQY2,In-use,laptop,dell,0ChZ9GFJn5,dell-model,windows,pT87uPhPdu,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,jNxodPc15I,10,2024-06-25,10
5krimn8VT9,In-use,laptop,dell,bsQ0GFxDwr,dell-model,windows,OdrDlUbhvZ,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,iXlapdOmgU,10,2024-06-25,10
rLlOsEx3VB,In-use,laptop,dell,rAPIzrPs8J,dell-model,windows,t1vGORWkHb,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,yEumqTNaME,10,2024-06-25,10
9vCLtVmM5G,In-use,laptop,dell,ZFluCqXm4m,dell-model,windows,Vp5RiqT60D,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,GIPJJP2xiQ,10,2024-06-25,10
fn29ryGaxI,In-use,laptop,dell,YKxUcQBolC,dell-model,windows,SzQbGufMSm,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,56D3fKnAhA,10,2024-06-25,10
f2bjfxCdhE,In-use,laptop,dell,uUap0dwpV0,dell-model,windows,nfqe0rXgGL,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,mulI5OUBm9,10,2024-06-25,10
g3uXKwoNfw,In-use,laptop,dell,aDjVRfVvn0,dell-model,windows,RDCmri0H7E,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,SUtRGoFEDE,10,2024-06-25,10
oLOmti0TC4,In-use,laptop,dell,ueJnRq7g10,dell-model,windows,jmSalEKLZ4,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,lnwTjlKiqp,10,2024-06-25,10
WVw9X7MIUj,In-use,laptop,dell,HlISWAjXu9,dell-model,windows,loIkp6cB9f,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,77iWIslFkZ,10,2024-06-25,10
vwgejO8LjQ,In-use,laptop,dell,XmyT4kabT7,dell-model,windows,5hMdnuudc2,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,bPwc8aF8b0,10,2024-06-25,10
kNQtMxXbVG,In-use,laptop,dell,yAG4z1qAzm,dell-model,windows,LcsJ4pW71a,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,Oh8ZEyg4hk,10,2024-06-25,10
0qrkAT75zL,In-use,laptop,dell,uiniGYAjsI,dell-model,windows,3M9VWBYkqw,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,diWRgeXGYZ,10,2024-06-25,10
oJdeOKVSPV,In-use,laptop,dell,j4is7vV3kK,dell-model,windows,RCtzuoBAQt,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,nKXU6n39qn,10,2024-06-25,10
2h0RBMEHxB,In-use,laptop,dell,qYziFN7VWl,dell-model,windows,DKLziPgenm,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,wGr9lH8YW3,10,2024-06-25,10
hlzVbJ3ilO,In-use,laptop,dell,tpekVnJO7B,dell-model,windows,daSBO0byaI,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,GWYvNfXft9,10,2024-06-25,10
Z3x64DQQmz,In-use,laptop,dell,n6inoFxUmj,dell-model,windows,8qHY1VXFgx,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,ZFN7tP5Ftz,10,2024-06-25,10
lb0Tl7zqKv,In-use,laptop,dell,NI5Od2dIsg,dell-model,windows,kVNiZ5ErF5,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,5iw9qoBpc4,10,2024-06-25,10
ZqxftCbtxU,In-use,laptop,dell,36nNjTnQx1,dell-model,windows,XF2YIXd7p3,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,KTZlnT7Mlr,10,2024-06-25,10
8jF6IdDyxD,In-use,laptop,dell,TGfrEzH76L,dell-model,windows,Gpp4lWdzqz,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,2X8LLiHZp8,10,2024-06-25,10
UJi4dEie0T,In-use,laptop,dell,JiGvVMQVbh,dell-model,windows,S041R1J6jb,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,QbtX00dxvV,10,2024-06-25,10
qXpTtXhj8l,In-use,laptop,dell,gZT5eusUT7,dell-model,windows,mRP4T0t60l,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,be715ouAdO,10,2024-06-25,10
Qvr6E6wt4e,In-use,laptop,dell,Cx4lH7thTu,dell-model,windows,KJumofHrYj,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,34BCPmobQJ,10,2024-06-25,10
kPmtwFTrcQ,In-use,laptop,dell,uH4vJqF2Zx,dell-model,windows,AduceTOFsn,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,LPTgENNvrm,10,2024-06-25,10
U0nftNvBha,In-use,laptop,dell,llErx61bWH,dell-model,windows,uXOdcxaEzh,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,YhpQ7m37xG,10,2024-06-25,10
ZgnC4s5wn3,In-use,laptop,dell,OS5rNc8iIu,dell-model,windows,U7YfxTIHrA,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,rj9InBOvAc,10,2024-06-25,10
wfS1A9BWbq,In-use,laptop,dell,DkppnODv3r,dell-model,windows,nzodCdeHTA,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,MAVuuxWiVW,10,2024-06-25,10
TWQgEXE7fa,In-use,laptop,dell,AkZt9KHmfm,dell-model,windows,NEHOzVdEmW,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,sQlbZoclyk,10,2024-06-25,10
dbLCEKuKYI,In-use,laptop,dell,jpQsXgTtP2,dell-model,windows,msJNVbZmoh,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,X46BWXRr5m,10,2024-06-25,10
7bKXo1KohG,In-use,laptop,dell,yyTgXPoW4U,dell-model,windows,xJSetJhAxK,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,uOlF3EVwHC,10,2024-06-25,10
v5ViFTR29I,In-use,laptop,dell,PXutnN1CzY,dell-model,windows,y57VAnnxxG,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,eIgaepUaoE,10,2024-06-25,10
h2wVeFXdFT,In-use,laptop,dell,cKCT5nwWXU,dell-model,windows,f25Obufpbt,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,ldur0knWOf,10,2024-06-25,10
YxPl7Z6CD9,In-use,laptop,dell,1LK4clmMgK,dell-model,windows,OVxYaYbyKy,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,o3Ia5hpm7Q,10,2024-06-25,10
QuuwxKKSH1,In-use,laptop,dell,0QykhjyLGa,dell-model,windows,dyqJFjP6Pw,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,VJhyZQZORB,10,2024-06-25,10
4oK7JtsHgH,In-use,laptop,dell,P4w8jy6xRp,dell-model,windows,tIyYCNTrpU,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,sWMZnQ7eGN,10,2024-06-25,10
7nXNLHUctz,In-use,laptop,dell,1SfIXZGEdT,dell-model,windows,q1eoVPFd7H,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,ivIjD9FHzI,10,2024-06-25,10
Gy9KnCW6Gh,In-use,laptop,dell,yQyIpTIqn2,dell-model,windows,JVYlSGh5t5,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,snIDy9p9z4,10,2024-06-25,10
tHJ8NcIy0o,In-use,laptop,dell,MVo3L4qsgf,dell-model,windows,K85VZBZ44X,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,CDKi6kGs1i,10,2024-06-25,10
SFHockI1BW,In-use,laptop,dell,gMf9n1tH7e,dell-model,windows,wozUL9om0C,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,iYzi81nVRC,10,2024-06-25,10
qQFvoRAV0I,In-use,laptop,dell,Zl11tt9G5Q,dell-model,windows,iyjM691NQk,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,9M7ANXmnC8,10,2024-06-25,10
IrrZzKzemD,In-use,laptop,dell,OlY5QSHGeV,dell-model,windows,NuMxwKtJgr,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,EaoVa5ONax,10,2024-06-25,10
P2rqNniivF,In-use,laptop,dell,yJ3qb7Q5Lq,dell-model,windows,P24OgcTFxM,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,oKO1g6QFpN,10,2024-06-25,10
MmiLZQ5pUE,In-use,laptop,dell,oDewYe1sLB,dell-model,windows,eWK5lxCRua,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,0TGr4FhSIs,10,2024-06-25,10
x0gNNzRW5D,In-use,laptop,dell,uDryo5kh7I,dell-model,windows,IYTHmR8Aj7,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,BPPDWZgcZc,10,2024-06-25,10
ZebnfiKniI,In-use,laptop,dell,Bce2AxNUvg,dell-model,windows,nxxrOVGvb2,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,Gsgm6rSJUW,10,2024-06-25,10
PppZ7yb3tC,In-use,laptop,dell,OeThp5qnIJ,dell-model,windows,FLyOo2ePPT,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,1OXAbwKZjF,10,2024-06-25,10
UkuBnjJYq3,In-use,laptop,dell,iNl6HJttpn,dell-model,windows,94OSPmqwT9,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,VEJOjrPGKE,10,2024-06-25,10
bX14BWgUuo,In-use,laptop,dell,NThpLA2qf7,dell-model,windows,BSbcc9v2Rt,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,QLyWbb2FN0,10,2024-06-25,10
deLcAu8Xbm,In-use,laptop,dell,BXnbZZUM60,dell-model,windows,2BtqptpVCz,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,VmarJrRQLd,10,2024-06-25,10
BaVAGgAAwu,In-use,laptop,dell,gNicF0RqBv,dell-model,windows,PIpaAkHL5q,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,KTxmitwyuH,10,2024-06-25,10
2OQduE9tb0,In-use,laptop,dell,DJt6uFgupg,dell-model,windows,dtS1w5FauW,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,dpc4ckOSuv,10,2024-06-25,10
fmGOoyVjSL,In-use,laptop,dell,PeKJq6isba,dell-model,windows,VRRLrfqaFv,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,VKXtYYTU5U,10,2024-06-25,10
vEGrivEt5j,In-use,laptop,dell,wlcIXSbk7c,dell-model,windows,sKnz6qaBus,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,gPA0bfPc3w,10,2024-06-25,10
U893hHuQAz,In-use,laptop,dell,kmTQiGyp1n,dell-model,windows,1lMFnBNcLE,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,aDB1uwWA1p,10,2024-06-25,10
LbUXxsToPc,In-use,laptop,dell,dAViNWI6ie,dell-model,windows,9ugy4DTXwB,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,XBbm8aSzYZ,10,2024-06-25,10
zZPTSm9jix,In-use,laptop,dell,NCruRA2Fqm,dell-model,windows,yBLZyc0S3Z,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,aHJ0BGu2G1,10,2024-06-25,10
jPcXfUGr7T,In-use,laptop,dell,SydUi12xD0,dell-model,windows,LK5d0frWjs,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,o1Op8JFSY0,10,2024-06-25,10
tfHBzD2RiR,In-use,laptop,dell,8Dti76k2RM,dell-model,windows,DEWb4LNkl7,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,c8dzGPdVNf,10,2024-06-25,10
Xr2bc3bQtx,In-use,laptop,dell,jEJU2JuT9Q,dell-model,windows,zncYDidubx,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,fAtHDQ5bXE,10,2024-06-25,10
dszmo5wYhg,In-use,laptop,dell,bT72Xr3ir0,dell-model,windows,UwiO94qWN1,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,bfMvWHGKDn,10,2024-06-25,10
0g9MZoXRHJ,In-use,laptop,dell,DLEtZVNu1g,dell-model,windows,N8HNIr76u0,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,170MeE00xs,10,2024-06-25,10
I9SO2lYNxA,In-use,laptop,dell,QkpBSUgDji,dell-model,windows,ebf6IN9giq,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,ZwT7YDJtIa,10,2024-06-25,10
NE2UEUPQuS,In-use,laptop,dell,d0J6xqainn,dell-model,windows,hqJ0izZROT,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,U0vDAtxg5d,10,2024-06-25,10
my3AHKCaR2,In-use,laptop,dell,JDKiJHAX5P,dell-model,windows,bCwIfEm9Sd,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,RpuldMY1Cb,10,2024-06-25,10
wyMjtUHulL,In-use,laptop,dell,ZPn58XJsUi,dell-model,windows,eSMDNR7QQo,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,sYKohfzIR1,10,2024-06-25,10
18EUxaBgXo,In-use,laptop,dell,gk2n7OmHSN,dell-model,windows,7ermPjZ3Rg,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,bDJ7aKAQA6,10,2024-06-25,10
2pSQnTPzES,In-use,laptop,dell,SvCP7aDu61,dell-model,windows,Sc09xh1Peo,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,7ftdHLDAlw,10,2024-06-25,10
2ShdCJ24XY,In-use,laptop,dell,IZ7lfKhRbS,dell-model,windows,Q4pne0LyKb,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,HWFxL6UUAa,10,2024-06-25,10
70v5U21rm0,In-use,laptop,dell,EYTbQuiDoR,dell-model,windows,Am5M059bVJ,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,n6oJ81Yr0B,10,2024-06-25,10
CYHIyMRl0T,In-use,laptop,dell,4IU7rD3oRz,dell-model,windows,awuc8mcim2,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,QnC8rgpT9F,10,2024-06-25,10
zq39IOwiRx,In-use,laptop,dell,F5ccdCwUmQ,dell-model,windows,hSyQNiXy60,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,qbbVXlCEHR,10,2024-06-25,10
PGT8XaPMll,In-use,laptop,dell,A0S4FAAhM6,dell-model,windows,V7TcAe9o94,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,x09iPQvq6G,10,2024-06-25,10
b0bRaqpbwl,In-use,laptop,dell,PWUmjtpmdd,dell-model,windows,zkHcmYE2am,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,1qicIVlmn7,10,2024-06-25,10
sjouQezPM3,In-use,laptop,dell,viGoG5A9s0,dell-model,windows,uqHI5CyOuN,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,tXPY059VSo,10,2024-06-25,10
53qLI3Cmaj,In-use,laptop,dell,5VapkJ4xmu,dell-model,windows,09AY5HzmKT,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,9ftqGDxDgp,10,2024-06-25,10
b5ZTWqESyN,In-use,laptop,dell,uEglfGZhrL,dell-model,windows,YmEXgPpaYh,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,4GHiIU0N33,10,2024-06-25,10
BUGVX9FC7x,In-use,laptop,dell,4wvuPKAYZm,dell-model,windows,xUBrWbGoo0,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,i3IB2Mr90N,10,2024-06-25,10
A7iR7prP78,In-use,laptop,dell,6wPGq8FJnv,dell-model,windows,XiYCKBqy5x,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,aT5J91tVpt,10,2024-06-25,10
QpngmIAmWj,In-use,laptop,dell,L2i8U1wc80,dell-model,windows,vCE90i0zqX,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,vMcQJNEM8l,10,2024-06-25,10
sz5iq60F7W,In-use,laptop,dell,cNEcCaP80n,dell-model,windows,VQrabuMwCg,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,FgUSGniXSJ,10,2024-06-25,10
V3s7BpyAis,In-use,laptop,dell,zd1XD3bO2v,dell-model,windows,uN4nuMtS60,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,XLwJQPUyYi,10,2024-06-25,10
ss11YlcE2M,In-use,laptop,dell,N8zXWRrRRx,dell-model,windows,ltIisMLHzX,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,dmSgxEiCEz,10,2024-06-25,10
P5kozlfc8C,In-use,laptop,dell,lpwnWIxHGs,dell-model,windows,0PAHLQ6NL0,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,2MwNhdcO41,10,2024-06-25,10
8AueefbcIi,In-use,laptop,dell,oamnak4Xhq,dell-model,windows,lS8JASf7U1,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,gw2K2bMorM,10,2024-06-25,10
gEYSb4a6RX,In-use,laptop,dell,HMJYFFmE5j,dell-model,windows,SYvLmxlpHq,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,Exl5jZ0VT1,10,2024-06-25,10
dE5KYR2Siz,In-use,laptop,dell,0ATdljLKJv,dell-model,windows,G8sMfdyJ3d,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,7dkZDfnLka,10,2024-06-25,10
voYY7bkWRx,In-use,laptop,dell,wctKDo8XQN,dell-model,windows,SNadRNVJsb,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,O8ixqjHxYg,10,2024-06-25,10
6hALhFSFMe,In-use,laptop,dell,JvLebM7EO1,dell-model,windows,PbZ6Wi6ad5,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,cOqAVK4hK2,10,2024-06-25,10
WMurrHEomm,In-use,laptop,dell,VmG27OdJaL,dell-model,windows,0rDCTRVlPd,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,clMuECC4GI,10,2024-06-25,10
s987DvPmQF,In-use,laptop,dell,Rt39atrb5z,dell-model,windows,mudLF23JOM,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,pg9WjjlIvN,10,2024-06-25,10
tSE87xAE94,In-use,laptop,dell,jGWzSuXj7G,dell-model,windows,RGiGD4hgrL,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,lsNYjCPBhX,10,2024-06-25,10
B5SqgHdJsO,In-use,laptop,dell,GvCIStPgRy,dell-model,windows,3w987Fq0Ab,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,JfiMPftpmJ,10,2024-06-25,10
ru0eYStM1X,In-use,laptop,dell,4CAdMLvK7f,dell-model,windows,My7ui62FDu,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,3VyEFwFWCM,10,2024-06-25,10
62k2GkgCvl,In-use,laptop,dell,l7WytQcW9S,dell-model,windows,fM4fQpLDSf,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,A2vn3G0jwB,10,2024-06-25,10
3adOFROkAb,In-use,laptop,dell,L1yN6ouec6,dell-model,windows,3mdtmvpWmJ,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,lgKvmG1ZXK,10,2024-06-25,10
KrU5HO22Ho,In-use,laptop,dell,nIjqDQVMuE,dell-model,windows,JuW2aozCgu,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,GvXG8NEdOZ,10,2024-06-25,10
xCLo5VeXSy,In-use,laptop,dell,76IqVRy2Lg,dell-model,windows,dp6cSE6Thc,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,R1wZrz0mkq,10,2024-06-25,10
7ZBNrUFWyc,In-use,laptop,dell,s9Yo4VgWZC,dell-model,windows,5GuBs445so,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,3hYEgAZb9N,10,2024-06-25,10
XJWMUIaxfE,In-use,laptop,dell,6bz6k3u0OZ,dell-model,windows,uYv1EZTLcY,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,U4PQ7RotUz,10,2024-06-25,10
ALT8d6w1Ux,In-use,laptop,dell,iKC7X34OWL,dell-model,windows,5mcojkhxLb,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,tXTIlFfrpw,10,2024-06-25,10
fKh0oh8eEv,In-use,laptop,dell,yoZiWuj9aG,dell-model,windows,0Znv4oAK1d,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,rfbrD5KOuw,10,2024-06-25,10
SK0dXKeJht,In-use,laptop,dell,kRBYlVQc24,dell-model,windows,9oQCOirg4z,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,YYIv5tRGCw,10,2024-06-25,10
cVdT3OAfFm,In-use,laptop,dell,8Z8bC4oFEt,dell-model,windows,owCxHgpy79,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,bCVmsSmCGl,10,2024-06-25,10
MEKp5IfD98,In-use,laptop,dell,pmCBA5LtjE,dell-model,windows,jMeScG9wYh,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,9xesYwemm4,10,2024-06-25,10
RymqsvxzRZ,In-use,laptop,dell,1OcLEdubSW,dell-model,windows,elpKmHrmGc,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,pnbZq8y0pv,10,2024-06-25,10
Lp172Is19z,In-use,laptop,dell,UyokZZ2KP8,dell-model,windows,82cCNktfAW,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,EpdBVuZm4Q,10,2024-06-25,10
wnwEnqxlNB,In-use,laptop,dell,iZJsMOQ00g,dell-model,windows,HH8qcjKIko,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,9Iexc3l5Pu,10,2024-06-25,10
PGPejypHTY,In-use,laptop,dell,SVXrRQt8Mm,dell-model,windows,obSUc8Oa7L,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,TwfFZIjtDL,10,2024-06-25,10
YYMmCxy8ma,In-use,laptop,dell,Vd5MjbGZ47,dell-model,windows,JXSevWkAnj,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,ppNbf133Iz,10,2024-06-25,10
bfOUCr1lDd,In-use,laptop,dell,BKhQTnZkRV,dell-model,windows,gLm4WiU3Ip,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,YlkCMocfLn,10,2024-06-25,10
skdQ9xRGXM,In-use,laptop,dell,erh25H9fWH,dell-model,windows,e9WzNmKXmt,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,g2qhqdVLGi,10,2024-06-25,10
WSFFPOWNdq,In-use,laptop,dell,JbIbnh6Qme,dell-model,windows,mV85riFLGt,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,th5FbB0bTc,10,2024-06-25,10
vfMEdimg9m,In-use,laptop,dell,VqadzmPwDV,dell-model,windows,izdKL3S8dH,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,a2R9cWApGS,10,2024-06-25,10
rlFvbR5pgF,In-use,laptop,dell,KZnZ5w2tIN,dell-model,windows,ycBwjtrqpW,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,lVkr3FewSM,10,2024-06-25,10
bDajT03OI8,In-use,laptop,dell,6E5AOXZetc,dell-model,windows,TQso2sSgaT,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,8IOL8xXT9E,10,2024-06-25,10
wzHAVOG3Ly,In-use,laptop,dell,1HSIYJovRw,dell-model,windows,JKGvxOclo3,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,7NZprms9Hl,10,2024-06-25,10
2zEhlmtlT8,In-use,laptop,dell,ofSOTF6E56,dell-model,windows,TVlQZpEbLV,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,SQNK10G0q8,10,2024-06-25,10
OqqNWUBEAt,In-use,laptop,dell,dXtHGYhXL3,dell-model,windows,MaIBlNlMvo,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,SKjOXLdNzf,10,2024-06-25,10
LHuXHjNOaZ,In-use,laptop,dell,NG9WZ4hvJA,dell-model,windows,wZlpavt2t5,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,iaPnSTrlOn,10,2024-06-25,10
6cF9OQaPi2,In-use,laptop,dell,Asgblydezb,dell-model,windows,wqibpdPHg8,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,HR7HHsoZjZ,10,2024-06-25,10
9DkbXevrpH,In-use,laptop,dell,pUUk9zZZFn,dell-model,windows,cJFpH8dCAp,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,H5XSyJS7pO,10,2024-06-25,10
yiLM39GiDQ,In-use,laptop,dell,SLbjmuMUq8,dell-model,windows,6IOARqTT0i,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,AIof5lIRAI,10,2024-06-25,10
BRmM0UUCRf,In-use,laptop,dell,vrD3NHpD7X,dell-model,windows,DCkHNR8Yle,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,AxsMkL7fwp,10,2024-06-25,10
Ug74KADViI,In-use,laptop,dell,eMKXZmLYgD,dell-model,windows,1pdOVT5RR3,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,K4kjVb74pN,10,2024-06-25,10
PvjxldHJvn,In-use,laptop,dell,cbMkyxcoq2,dell-model,windows,nMkw9otmDw,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,cOatm7mcPR,10,2024-06-25,10
G8m5bOAg7f,In-use,laptop,dell,nU4InzOSqa,dell-model,windows,bzfvHz0Ka2,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,gEJUvTul0A,10,2024-06-25,10
G5zARv69uY,In-use,laptop,dell,6niVG9p9qH,dell-model,windows,y5hrllZCsL,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,jpNKcfGZ0g,10,2024-06-25,10
AjbYaCbMPq,In-use,laptop,dell,GbHmtI08vC,dell-model,windows,ny9Zxzea4N,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,65bQtCi9ua,10,2024-06-25,10
6h6lTjr46P,In-use,laptop,dell,AdwxajWej3,dell-model,windows,jpRWE3buzJ,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,xZmzUO1Myu,10,2024-06-25,10
